Timestamp_min,Reactor_Temp_C,Jacket_Flow_Rate_L_min,Pressure_atm,Reactant_A_Conc_mol_L,Product_B_Conc_mol_L,Reactor_Run_ID
4373,78.5,1008,3.14,2.35,0.15,24
4374,78,1011,3.29,2.34,0.16,24
4375,77.5,1006,3.16,2.33,0.17,24
4376,77,1013,3.3,2.32,0.18,24
4377,76.5,1009,3.18,2.31,0.19,24
4378,76,1010,3.31,2.3,0.2,24
4379,75.5,1007,3.19,2.29,0.21,24
4380,75,1012,3.32,2.28,0.22,24
4381,74.5,1004,3.2,2.27,0.23,24
4382,74,1015,3.33,2.26,0.24,24
4383,73.5,1001,3.22,2.25,0.25,24
4384,73,1018,3.34,2.24,0.26,24
4385,72.5,1007,3.23,2.23,0.27,24
4386,72,1016,3.35,2.22,0.28,24
4387,71.5,1003,3.24,2.21,0.29,24
4388,71,1014,3.36,2.2,0.3,24
4389,70.5,1009,3.25,2.19,0.31,24
4390,70,1012,3.37,2.18,0.32,24
4391,69.5,1005,3.26,2.17,0.33,24
4392,69,1010,3.38,2.16,0.34,24
4393,68.5,1001,3.27,2.15,0.35,24
4394,68,1018,3.39,2.14,0.36,24
4395,67.5,1007,3.28,2.13,0.37,24
4396,67,1016,3.4,2.12,0.38,24
4397,66.5,1003,3.29,2.11,0.39,24
4398,66,1014,3.41,2.1,0.4,24
4399,65.5,1009,3.3,2.09,0.41,24
4400,65,1012,3.42,2.08,0.42,24
4401,64.5,1005,3.31,2.07,0.43,24
4402,64,1010,3.43,2.06,0.44,24
4403,63.5,1001,3.32,2.05,0.45,24
4404,63,1018,3.44,2.04,0.46,24
4405,62.5,1007,3.33,2.03,0.47,24
4406,62,1016,3.45,2.02,0.48,24
4407,61.5,1003,3.34,2.01,0.49,24
4408,85,1015,3.2,2.01,0.49,24
4409,85.5,1013,3.18,2,0.5,24
4410,86,1018,3.19,1.99,0.51,24
4411,86.5,1012,3.21,1.98,0.52,24
4412,87,1016,3.17,1.97,0.53,24
4413,87.5,1019,3.22,1.96,0.54,24
4414,88,1011,3.16,1.95,0.55,24
4415,88.5,1017,3.2,1.94,0.56,24
4416,89,1009,3.15,1.93,0.57,24
4417,89.5,1015,3.19,1.92,0.58,24
4418,90,1006,3.13,1.91,0.59,24
4419,90.5,1014,3.17,1.9,0.6,24
4420,91,1003,3.11,1.89,0.61,24
4421,91.5,1012,3.16,1.88,0.62,24
4422,92,1000,3.09,1.87,0.63,24
4423,92.5,1011,3.14,1.86,0.64,24
4424,93,997,3.07,1.85,0.65,24
4425,93.5,1010,3.13,1.84,0.66,24
4426,94,994,3.05,1.83,0.67,24
4427,94.5,1009,3.11,1.82,0.68,24
4428,95,991,3.03,1.81,0.69,24
4429,95.5,1008,3.09,1.8,0.7,24
4430,96,988,3.01,1.79,0.71,24
4431,96.5,1007,3.07,1.78,0.72,24
4432,97,985,2.99,1.77,0.73,24
4433,97.5,1006,3.05,1.76,0.74,24
4434,98,982,2.97,1.75,0.75,24
4435,98.5,1005,3.03,1.74,0.76,24
4436,99,979,2.95,1.73,0.77,24
4437,99.5,1004,3.01,1.72,0.78,24
4438,100,976,2.93,1.71,0.79,24
4439,100.5,1003,3,1.7,0.8,24
4440,101,973,2.91,1.69,0.81,24
4441,101.5,1002,2.98,1.68,0.82,24
4442,102,970,2.89,1.67,0.83,24
4443,102.5,1001,2.96,1.66,0.84,24
4444,103,967,2.87,1.65,0.85,24
4445,103.5,1000,2.94,1.64,0.86,24
4446,104,964,2.85,1.63,0.87,24
4447,104.5,999,2.92,1.62,0.88,24
4448,105,961,2.83,1.61,0.89,24
4449,105.5,998,2.9,1.6,0.9,24
4450,106,958,2.81,1.59,0.91,24
4451,106.5,997,2.88,1.58,0.92,24
4452,107,955,2.79,1.57,0.93,24
4453,107.5,996,2.86,1.56,0.94,24
4454,108,952,2.77,1.55,0.95,24
4455,108.5,995,2.84,1.54,0.96,24
4456,109,949,2.75,1.53,0.97,24
4457,109.5,994,2.82,1.52,0.98,24
4458,85,1015,3.2,1.52,0.98,24
4459,85.5,1007,3.18,1.47,1.03,24
4460,85,1011,3.22,1.42,1.08,24
4461,84.5,1009,3.19,1.37,1.13,24
4462,85,1013,3.21,1.32,1.18,24
4463,84,1018,3.17,1.27,1.23,24
4464,85.5,1002,3.23,1.22,1.28,24
4465,85,1010,3.16,1.17,1.33,24
4466,84.5,1016,3.24,1.12,1.38,24
4467,85,1004,3.19,1.07,1.43,24
4468,84,1012,3.26,1.02,1.48,24
4469,85.5,1008,3.17,0.97,1.53,24
4470,85,1014,3.23,0.92,1.57,24
4471,84.5,1006,3.2,0.87,1.63,24
4472,85,1011,3.19,0.82,1.68,24
4473,84,1019,3.26,0.77,1.73,24
4474,85.5,1003,3.17,0.72,1.78,24
4475,85,1016,3.24,0.67,1.83,24
4476,84.5,1009,3.19,0.62,1.87,24
4477,85,1012,3.26,0.57,1.93,24
4478,84,1015,3.17,0.52,1.97,24
4479,85.5,1007,3.23,0.47,2.03,24
4480,85,1013,3.19,0.42,2.07,24
4481,84.5,1005,3.26,0.37,2.13,24
4482,85,1011,3.17,0.32,2.18,24
4483,84,1018,3.23,0.27,2.23,24
4484,85.5,1003,3.19,0.22,2.27,24
4485,85,1016,3.26,0.17,2.33,24
4486,84.5,1009,3.17,0.12,2.37,24
4487,85,1012,3.23,0.07,2.43,24
4488,84,1015,3.19,0.02,2.47,24
4489,85.5,1007,3.26,0,2.5,24
4490,85,1013,3.17,0,2.5,24
4491,84,1005,3.23,0,2.5,24
4492,85.5,1011,3.19,0,2.5,24
4493,85,1018,3.26,0,2.5,24
4494,84.5,1009,3.17,0,2.5,24
4495,85,1012,3.23,0,2.5,24
4496,84,1015,3.19,0,2.5,24
4497,85.5,1007,3.26,0,2.5,24
4498,85,1013,3.17,0,2.5,24
4499,84,1005,3.23,0,2.5,24
4500,85.5,1011,3.19,0,2.5,24
4501,85,1018,3.26,0,2.5,24
4502,84.5,1009,3.17,0,2.5,24
4503,85,1012,3.23,0,2.5,24
4504,84,1015,3.19,0,2.5,24
4505,85.5,1007,3.26,0,2.5,24
4506,85,1013,3.17,0,2.5,24
4507,84,1005,3.23,0,2.5,24
4508,85,1015,3.2,2.5,0,25
4509,85.5,1016,3.18,2.49,0.01,25
4510,86,1013,3.22,2.48,0.02,25
4511,86.5,1017,3.19,2.47,0.03,25
4512,87,1014,3.21,2.46,0.04,25
4513,87.5,1019,3.17,2.45,0.05,25
4514,88,1011,3.23,2.44,0.06,25
4515,88.5,1018,3.16,2.43,0.07,25
4516,89,1012,3.24,2.42,0.08,25
4517,89.5,1015,3.15,2.41,0.09,25
4518,90,1016,3.26,2.4,0.1,25
4519,90.5,1013,3.14,2.39,0.11,25
4520,91,1017,3.27,2.38,0.12,25
4521,91.5,1014,3.13,2.37,0.13,25
4522,92,1019,3.28,2.36,0.14,25
4523,92.5,1011,3.12,2.35,0.15,25
4524,93,1018,3.29,2.34,0.16,25
4525,93.5,1012,3.11,2.33,0.17,25
4526,94,1015,3.3,2.32,0.18,25
4527,94.5,1016,3.1,2.31,0.19,25
4528,95,1013,3.31,2.3,0.2,25
4529,95.5,1017,3.09,2.29,0.21,25
4530,96,1014,3.32,2.28,0.22,25
4531,96.5,1019,3.08,2.27,0.23,25
4532,97,1011,3.33,2.26,0.24,25
4533,97.5,1018,3.07,2.25,0.25,25
4534,98,1012,3.34,2.24,0.26,25
4535,98.5,1015,3.06,2.23,0.27,25
4536,99,1016,3.35,2.22,0.28,25
4537,99.5,1013,3.05,2.21,0.29,25
4538,100,1017,3.36,2.2,0.3,25
4539,100.5,1014,3.04,2.19,0.31,25
4540,101,1019,3.37,2.18,0.32,25
4541,101.5,1011,3.03,2.17,0.33,25
4542,102,1018,3.38,2.16,0.34,25
4543,102.5,1012,3.02,2.15,0.35,25
4544,103,1015,3.39,2.14,0.36,25
4545,103.5,1016,3.01,2.13,0.37,25
4546,104,1013,3.4,2.12,0.38,25
4547,104.5,1017,3,2.11,0.39,25
4548,105,1014,3.41,2.1,0.4,25
4549,105.5,1019,2.99,2.09,0.41,25
4550,106,1011,3.42,2.08,0.42,25
4551,106.5,1018,2.98,2.07,0.43,25
4552,107,1012,3.43,2.06,0.44,25
4553,107.5,1015,2.97,2.05,0.45,25
4554,108,1016,3.44,2.04,0.46,25
4555,108.5,1013,2.96,2.03,0.47,25
4556,109,1017,3.45,2.02,0.48,25
4557,109.5,1014,2.95,2.01,0.49,25
4558,85,1015,3.2,2.01,0.49,25
4559,85.5,1013,3.18,2,0.5,25
4560,86,1017,3.22,1.99,0.51,25
4561,86.5,1014,3.19,1.98,0.52,25
4562,87,1016,3.21,1.97,0.53,25
4563,87.5,1018,3.17,1.96,0.54,25
4564,88,1015,3.23,1.95,0.55,25
4565,88.5,1019,3.2,1.94,0.56,25
4566,89,1011,3.16,1.93,0.57,25
4567,89.5,1013,3.24,1.92,0.58,25
4568,90,1010,3.18,1.91,0.59,25
4569,90.5,1017,3.22,1.9,0.6,25
4570,91,1012,3.19,1.89,0.61,25
4571,91.5,1014,3.23,1.88,0.62,25
4572,92,1016,3.17,1.87,0.63,25
4573,92.5,1019,3.2,1.86,0.64,25
4574,93,1015,3.16,1.85,0.65,25
4575,93.5,1018,3.21,1.84,0.66,25
4576,94,1011,3.18,1.83,0.67,25
4577,94.5,1013,3.23,1.82,0.68,25
4578,95,1010,3.19,1.81,0.69,25
4579,95.5,1017,3.2,1.8,0.7,25
4580,96,1012,3.16,1.79,0.71,25
4581,96.5,1014,3.22,1.78,0.72,25
4582,97,1016,3.18,1.77,0.73,25
4583,97.5,1019,3.24,1.76,0.74,25
4584,98,1015,3.17,1.75,0.75,25
4585,98.5,1018,3.21,1.74,0.76,25
4586,99,1011,3.19,1.73,0.77,25
4587,99.5,1013,3.23,1.72,0.78,25
4588,100,1010,3.16,1.71,0.79,25
4589,100.5,1017,3.2,1.7,0.8,25
4590,101,1012,3.18,1.69,0.81,25
4591,101.5,1014,3.22,1.68,0.82,25
4592,102,1016,3.17,1.67,0.83,25
4593,102.5,1019,3.24,1.66,0.84,25
4594,103,1015,3.19,1.65,0.85,25
4595,103.5,1018,3.21,1.64,0.86,25
4596,104,1011,3.16,1.63,0.87,25
4597,104.5,1013,3.23,1.62,0.88,25
4598,105,1010,3.18,1.61,0.89,25
4599,105.5,1017,3.2,1.6,0.9,25
4600,106,1012,3.16,1.59,0.91,25
4601,106.5,1014,3.22,1.58,0.92,25
4602,107,1016,3.19,1.57,0.93,25
4603,107.5,1019,3.24,1.56,0.94,25
4604,108,1015,3.17,1.55,0.95,25
4605,108.5,1018,3.21,1.54,0.96,25
4606,109,1011,3.16,1.53,0.97,25
4607,109.5,1013,3.23,1.52,0.98,25
4608,85,1015,3.2,1.52,0.98,25
4609,84.8,1018,3.18,1.47,1.03,25
4610,85.1,1011,3.22,1.42,1.08,25
4611,85.2,1009,3.19,1.37,1.13,25
4612,84.9,1013,3.21,1.32,1.18,25
4613,85,1007,3.17,1.27,1.23,25
4614,84.7,1016,3.23,1.22,1.28,25
4615,85.3,1005,3.15,1.17,1.33,25
4616,85.2,1012,3.2,1.12,1.38,25
4617,84.9,1010,3.18,1.07,1.43,25
4618,85,1008,3.22,1.02,1.48,25
4619,84.8,1014,3.19,0.97,1.53,25
4620,85.1,1006,3.21,0.92,1.57,25
4621,85.2,1012,3.17,0.87,1.63,25
4622,84.9,1009,3.2,0.82,1.67,25
4623,85,1011,3.18,0.77,1.73,25
4624,84.7,1007,3.22,0.72,1.77,25
4625,85.3,1013,3.15,0.67,1.83,25
4626,85.2,1005,3.2,0.62,1.87,25
4627,84.9,1010,3.18,0.57,1.93,25
4628,85,1008,3.21,0.52,1.97,25
4629,84.8,1014,3.17,0.47,2.03,25
4630,85.1,1006,3.2,0.42,2.07,25
4631,85.2,1012,3.15,0.37,2.13,25
4632,84.9,1009,3.18,0.32,2.17,25
4633,85,1011,3.22,0.27,2.23,25
4634,84.7,1007,3.19,0.22,2.27,25
4635,85.3,1013,3.2,0.17,2.33,25
4636,85.2,1005,3.17,0.12,2.37,25
4637,84.9,1010,3.21,0.07,2.43,25
4638,85,1008,3.16,0.02,2.47,25
4639,84.8,1014,3.2,0,2.5,25
4640,85.1,1006,3.18,0,2.5,25
4641,85.2,1012,3.21,0,2.5,25
4642,84.9,1009,3.15,0,2.5,25
4643,85,1011,3.2,0,2.5,25
4644,84.7,1007,3.17,0,2.5,25
4645,85.3,1013,3.22,0,2.5,25
4646,85.2,1005,3.19,0,2.5,25
4647,84.9,1010,3.21,0,2.5,25
4648,85,1008,3.16,0,2.5,25
4649,84.8,1014,3.2,0,2.5,25
4650,85.1,1006,3.18,0,2.5,25
4651,85.2,1012,3.21,0,2.5,25
4652,84.9,1009,3.15,0,2.5,25
4653,85,1011,3.2,0,2.5,25
4654,84.7,1007,3.17,0,2.5,25
4655,85.3,1013,3.22,0,2.5,25
4656,85.2,1005,3.19,0,2.5,25
4657,84.9,1010,3.21,0,2.5,25
4658,85,1015,3.2,2.5,0,26
4659,84.5,1013,3.18,2.49,0.01,26
4660,85,1016,3.22,2.48,0.02,26
4661,84.8,1017,3.19,2.47,0.03,26
4662,85.2,1019,3.21,2.46,0.04,26
4663,84.9,1011,3.17,2.45,0.05,26
4664,85.3,1014,3.23,2.44,0.06,26
4665,84.7,1018,3.16,2.43,0.07,26
4666,85.1,1012,3.24,2.42,0.08,26
4667,84.6,1015,3.15,2.41,0.09,26
4668,85,1013,3.22,2.4,0.1,26
4669,84.4,1017,3.19,2.39,0.11,26
4670,84.9,1016,3.21,2.38,0.12,26
4671,84.5,1014,3.18,2.37,0.13,26
4672,85,1019,3.2,2.36,0.14,26
4673,84.3,1011,3.17,2.35,0.15,26
4674,84.8,1015,3.23,2.34,0.16,26
4675,84.1,1013,3.16,2.33,0.17,26
4676,84.7,1018,3.2,2.32,0.18,26
4677,84.4,1012,3.19,2.31,0.19,26
4678,84.9,1016,3.22,2.3,0.2,26
4679,84.2,1014,3.15,2.29,0.21,26
4680,84.8,1019,3.24,2.28,0.22,26
4681,83.9,1011,3.18,2.27,0.23,26
4682,84.7,1015,3.21,2.26,0.24,26
4683,83.6,1013,3.14,2.25,0.25,26
4684,84.5,1018,3.19,2.24,0.26,26
4685,83.3,1012,3.17,2.23,0.27,26
4686,84.4,1016,3.22,2.22,0.28,26
4687,83,1014,3.15,2.21,0.29,26
4688,84.2,1019,3.2,2.2,0.3,26
4689,82.8,1011,3.18,2.19,0.31,26
4690,84.1,1015,3.23,2.18,0.32,26
4691,82.6,1013,3.16,2.17,0.33,26
4692,83.9,1018,3.21,2.16,0.34,26
4693,82.3,1012,3.15,2.15,0.35,26
4694,83.7,1016,3.2,2.14,0.36,26
4695,82,1014,3.18,2.13,0.37,26
4696,83.5,1019,3.23,2.12,0.38,26
4697,81.8,1011,3.16,2.11,0.39,26
4698,83.3,1015,3.21,2.1,0.4,26
4699,81.6,1013,3.14,2.09,0.41,26
4700,83.1,1018,3.2,2.08,0.42,26
4701,81.3,1012,3.17,2.07,0.43,26
4702,82.9,1016,3.23,2.06,0.44,26
4703,81,1014,3.15,2.05,0.45,26
4704,82.8,1019,3.2,2.04,0.46,26
4705,80.7,1011,3.18,2.03,0.47,26
4706,82.6,1015,3.22,2.02,0.48,26
4707,80.4,1013,3.16,2.01,0.49,26
4708,85,1015,3.2,2.01,0.49,26
4709,84.5,1010,3.18,1.96,0.54,26
4710,85,1018,3.22,1.91,0.59,26
4711,84,1013,3.16,1.86,0.64,26
4712,83.5,1009,3.19,1.81,0.69,26
4713,83,1016,3.21,1.76,0.74,26
4714,82.5,1012,3.17,1.71,0.79,26
4715,82,1007,3.23,1.66,0.84,26
4716,81.5,1014,3.15,1.61,0.9,26
4717,81,1006,3.2,1.56,0.95,26
4718,80.5,1011,3.18,1.51,1,26
4719,80,1005,3.22,1.46,1.05,26
4720,79.5,1010,3.16,1.41,1.1,26
4721,79,1004,3.24,1.36,1.15,26
4722,78.5,1009,3.19,1.31,1.2,26
4723,78,1003,3.27,1.26,1.25,26
4724,77.5,1008,3.21,1.21,1.3,26
4725,77,1002,3.29,1.16,1.35,26
4726,76.5,1007,3.23,1.11,1.4,26
4727,76,1001,3.31,1.06,1.45,26
4728,75.5,1006,3.25,1.01,1.5,26
4729,75,1000,3.33,0.96,1.55,26
4730,74.5,999,3.28,0.91,1.6,26
4731,74,998,3.36,0.86,1.65,26
4732,73.5,997,3.3,0.81,1.7,26
4733,73,996,3.38,0.76,1.75,26
4734,72.5,995,3.32,0.71,1.8,26
4735,72,994,3.4,0.66,1.85,26
4736,71.5,993,3.34,0.61,1.9,26
4737,71,992,3.42,0.56,1.95,26
4738,70.5,991,3.36,0.51,2,26
4739,70,990,3.44,0.46,2.05,26
4740,69.5,989,3.38,0.41,2.1,26
4741,69,988,3.46,0.36,2.15,26
4742,68.5,987,3.4,0.31,2.2,26
4743,68,986,3.48,0.26,2.25,26
4744,67.5,985,3.42,0.21,2.3,26
4745,67,984,3.5,0.16,2.35,26
4746,66.5,983,3.44,0.11,2.4,26
4747,66,982,3.52,0.06,2.45,26
4748,65.5,981,3.46,0.01,2.5,26
4749,65,980,3.54,0,2.5,26
4750,64.5,979,3.48,0,2.5,26
4751,64,978,3.56,0,2.5,26
4752,63.5,977,3.5,0,2.5,26
4753,63,976,3.58,0,2.5,26
4754,62.5,975,3.52,0,2.5,26
4755,62,974,3.6,0,2.5,26
4756,61.5,973,3.54,0,2.5,26
4757,61,972,3.62,0,2.5,26
4758,85,1015,3.2,2.5,0,27
4759,84.5,1011,3.18,2.49,0.01,27
4760,85,1018,3.22,2.48,0.02,27
4761,84,1010,3.21,2.47,0.03,27
4762,85.5,1016,3.19,2.46,0.04,27
4763,86,1012,3.2,2.45,0.05,27
4764,85.5,1019,3.17,2.44,0.06,27
4765,84,1008,3.18,2.43,0.07,27
4766,85.5,1014,3.22,2.42,0.08,27
4767,86,1011,3.19,2.41,0.09,27
4768,85,1016,3.2,2.4,0.1,27
4769,84.5,1013,3.18,2.39,0.11,27
4770,85,1019,3.21,2.38,0.12,27
4771,84,1017,3.17,2.37,0.13,27
4772,85.5,1012,3.2,2.36,0.14,27
4773,86,1015,3.19,2.35,0.15,27
4774,84.5,1014,3.22,2.34,0.16,27
4775,85,1018,3.18,2.33,0.17,27
4776,84,1011,3.2,2.32,0.18,27
4777,85.5,1017,3.19,2.31,0.19,27
4778,86,1014,3.21,2.3,0.2,27
4779,84,1013,3.17,2.29,0.21,27
4780,85.5,1019,3.2,2.28,0.22,27
4781,86,1016,3.18,2.27,0.23,27
4782,84.5,1012,3.21,2.26,0.24,27
4783,85,1018,3.19,2.25,0.25,27
4784,84,1015,3.22,2.24,0.26,27
4785,85.5,1011,3.17,2.23,0.27,27
4786,86,1017,3.2,2.22,0.28,27
4787,84.5,1014,3.19,2.21,0.29,27
4788,85,1019,3.21,2.2,0.3,27
4789,84,1016,3.18,2.19,0.31,27
4790,85.5,1012,3.2,2.18,0.32,27
4791,86,1018,3.19,2.17,0.33,27
4792,84.5,1015,3.21,2.16,0.34,27
4793,85,1011,3.18,2.15,0.35,27
4794,84,1017,3.2,2.14,0.36,27
4795,85.5,1014,3.19,2.13,0.37,27
4796,86,1019,3.21,2.12,0.38,27
4797,84.5,1016,3.18,2.11,0.39,27
4798,85,1012,3.2,2.1,0.4,27
4799,84,1018,3.19,2.09,0.41,27
4800,85.5,1015,3.21,2.08,0.42,27
4801,86,1011,3.18,2.07,0.43,27
4802,84.5,1017,3.2,2.06,0.44,27
4803,85,1014,3.19,2.05,0.45,27
4804,84,1019,3.21,2.04,0.46,27
4805,85.5,1016,3.18,2.03,0.47,27
4806,86,1012,3.2,2.02,0.48,27
4807,84.5,1018,3.19,2.01,0.49,27
4808,85,1015,3.2,2.01,0.49,27
4809,84.5,1010,3.18,2,0.5,27
4810,85,1018,3.22,1.99,0.51,27
4811,84,1007,3.16,1.98,0.52,27
4812,83.5,1011,3.21,1.97,0.53,27
4813,85,1003,3.19,1.96,0.54,27
4814,84.5,1016,3.23,1.95,0.55,27
4815,86,999,3.17,1.94,0.56,27
4816,85.5,1007,3.2,1.93,0.57,27
4817,84,1013,3.18,1.92,0.58,27
4818,83.5,1006,3.22,1.91,0.59,27
4819,85,1010,3.16,1.9,0.6,27
4820,84.5,1018,3.2,1.89,0.61,27
4821,86,998,3.14,1.88,0.62,27
4822,85.5,1007,3.18,1.87,0.63,27
4823,84,1013,3.22,1.86,0.64,27
4824,83.5,1006,3.16,1.85,0.65,27
4825,85,1010,3.2,1.84,0.66,27
4826,84.5,1018,3.14,1.83,0.67,27
4827,86,998,3.18,1.82,0.68,27
4828,85.5,1007,3.22,1.81,0.69,27
4829,84,1013,3.16,1.8,0.7,27
4830,83.5,1006,3.2,1.79,0.71,27
4831,85,1010,3.14,1.78,0.72,27
4832,84.5,1018,3.18,1.77,0.73,27
4833,86,998,3.22,1.76,0.74,27
4834,85.5,1007,3.16,1.75,0.75,27
4835,84,1013,3.2,1.74,0.76,27
4836,83.5,1006,3.14,1.73,0.77,27
4837,85,1010,3.18,1.72,0.78,27
4838,84.5,1018,3.22,1.71,0.79,27
4839,86,998,3.16,1.7,0.8,27
4840,85.5,1007,3.2,1.69,0.81,27
4841,84,1013,3.14,1.68,0.82,27
4842,83.5,1006,3.18,1.67,0.83,27
4843,85,1010,3.22,1.66,0.84,27
4844,84.5,1018,3.16,1.65,0.85,27
4845,86,998,3.2,1.64,0.86,27
4846,85.5,1007,3.14,1.63,0.87,27
4847,84,1013,3.18,1.62,0.88,27
4848,83.5,1006,3.22,1.61,0.89,27
4849,85,1010,3.16,1.6,0.9,27
4850,84.5,1018,3.2,1.59,0.91,27
4851,86,998,3.14,1.58,0.92,27
4852,85.5,1007,3.18,1.57,0.93,27
4853,84,1013,3.22,1.56,0.94,27
4854,83.5,1006,3.16,1.55,0.95,27
4855,85,1010,3.2,1.54,0.96,27
4856,84.5,1018,3.14,1.53,0.97,27
4857,86,998,3.18,1.52,0.98,27
4858,85,1015,3.2,1.52,0.98,27
4859,85.5,1012,3.18,1.51,0.99,27
4860,86,1018,3.22,1.5,1,27
4861,86.5,1019,3.19,1.49,1.01,27
4862,87,1016,3.21,1.48,1.02,27
4863,87.5,1014,3.17,1.47,1.03,27
4864,88,1017,3.23,1.46,1.04,27
4865,88.5,1015,3.2,1.45,1.05,27
4866,89,1013,3.18,1.44,1.06,27
4867,89.5,1016,3.22,1.43,1.07,27
4868,90,1014,3.2,1.42,1.08,27
4869,90.5,1018,3.19,1.41,1.09,27
4870,91,1016,3.21,1.4,1.1,27
4871,91.5,1013,3.17,1.39,1.11,27
4872,92,1017,3.23,1.38,1.12,27
4873,92.5,1015,3.2,1.37,1.13,27
4874,93,1014,3.18,1.36,1.14,27
4875,93.5,1016,3.22,1.35,1.15,27
4876,94,1014,3.2,1.34,1.16,27
4877,94.5,1018,3.19,1.33,1.17,27
4878,95,1016,3.21,1.32,1.18,27
4879,95.5,1013,3.17,1.31,1.19,27
4880,96,1017,3.23,1.3,1.2,27
4881,96.5,1015,3.2,1.29,1.21,27
4882,97,1014,3.18,1.28,1.22,27
4883,97.5,1016,3.22,1.27,1.23,27
4884,98,1014,3.2,1.26,1.24,27
4885,98.5,1018,3.19,1.25,1.25,27
4886,99,1016,3.21,1.24,1.26,27
4887,99.5,1013,3.17,1.23,1.27,27
4888,100,1017,3.23,1.22,1.28,27
4889,100.5,1015,3.2,1.21,1.29,27
4890,101,1014,3.18,1.2,1.3,27
4891,101.5,1016,3.22,1.19,1.31,27
4892,102,1014,3.2,1.18,1.32,27
4893,102.5,1018,3.19,1.17,1.33,27
4894,103,1016,3.21,1.16,1.34,27
4895,103.5,1013,3.17,1.15,1.35,27
4896,104,1017,3.23,1.14,1.36,27
4897,104.5,1015,3.2,1.13,1.37,27
4898,105,1014,3.18,1.12,1.38,27
4899,105.5,1016,3.22,1.11,1.39,27
4900,106,1014,3.2,1.1,1.4,27
4901,106.5,1018,3.19,1.09,1.41,27
4902,107,1016,3.21,1.08,1.42,27
4903,107.5,1013,3.17,1.07,1.43,27
4904,108,1017,3.23,1.06,1.44,27
4905,108.5,1015,3.2,1.05,1.45,27
4906,109,1014,3.18,1.04,1.46,27
4907,109.5,1016,3.22,1.03,1.47,27
4908,85,1015,3.2,1.03,1.47,27
4909,84.5,1018,3.18,1.02,1.48,27
4910,85,1012,3.22,1.01,1.49,27
4911,84.5,1009,3.19,1,1.5,27
4912,85,1016,3.21,0.99,1.51,27
4913,84,1013,3.17,0.98,1.52,27
4914,85.5,1006,3.23,0.97,1.53,27
4915,85,1010,3.19,0.96,1.54,27
4916,84.5,1017,3.2,0.95,1.55,27
4917,85,1008,3.22,0.94,1.56,27
4918,84,1014,3.18,0.93,1.57,27
4919,85.5,1003,3.24,0.92,1.58,27
4920,85,1011,3.19,0.91,1.59,27
4921,84.5,1016,3.2,0.9,1.6,27
4922,85,1007,3.22,0.89,1.61,27
4923,84,1013,3.18,0.88,1.62,27
4924,85.5,1005,3.24,0.87,1.63,27
4925,85,1010,3.19,0.86,1.64,27
4926,84.5,1017,3.2,0.85,1.65,27
4927,85,1009,3.22,0.84,1.66,27
4928,84,1014,3.18,0.83,1.67,27
4929,85.5,1006,3.24,0.82,1.68,27
4930,85,1011,3.19,0.81,1.69,27
4931,84.5,1017,3.2,0.8,1.7,27
4932,85,1008,3.22,0.79,1.71,27
4933,84,1014,3.18,0.78,1.72,27
4934,85.5,1005,3.24,0.77,1.73,27
4935,85,1011,3.19,0.76,1.74,27
4936,84.5,1017,3.2,0.75,1.75,27
4937,85,1009,3.22,0.74,1.76,27
4938,84,1014,3.18,0.73,1.77,27
4939,85.5,1006,3.24,0.72,1.78,27
4940,85,1011,3.19,0.71,1.79,27
4941,84.5,1017,3.2,0.7,1.8,27
4942,85,1008,3.22,0.69,1.81,27
4943,84,1014,3.18,0.68,1.82,27
4944,85.5,1005,3.24,0.67,1.83,27
4945,85,1011,3.19,0.66,1.84,27
4946,84.5,1017,3.2,0.65,1.85,27
4947,85,1009,3.22,0.64,1.86,27
4948,84,1014,3.18,0.63,1.87,27
4949,85.5,1006,3.24,0.62,1.88,27
4950,85,1011,3.19,0.61,1.89,27
4951,84.5,1017,3.2,0.6,1.9,27
4952,85,1008,3.22,0.59,1.91,27
4953,84,1014,3.18,0.58,1.92,27
4954,85.5,1005,3.24,0.57,1.93,27
4955,85,1011,3.19,0.56,1.94,27
4956,84.5,1017,3.2,0.55,1.95,27
4957,85,1009,3.22,0.54,1.96,27
4958,85,1015,3.2,0.54,1.96,27
4959,84.5,1015,3.18,0.53,1.97,27
4960,85,1017,3.22,0.52,1.98,27
4961,85.5,1012,3.19,0.51,1.99,27
4962,85,1016,3.21,0.5,2,27
4963,84.5,1013,3.17,0.49,2.01,27
4964,85,1018,3.23,0.48,2.02,27
4965,85.5,1011,3.16,0.47,2.03,27
4966,85,1015,3.2,0.46,2.04,27
4967,84.5,1014,3.18,0.45,2.05,27
4968,85,1017,3.22,0.44,2.06,27
4969,85.5,1012,3.19,0.43,2.07,27
4970,85,1016,3.21,0.42,2.08,27
4971,84.5,1013,3.17,0.41,2.09,27
4972,85,1018,3.23,0.4,2.1,27
4973,85.5,1011,3.16,0.39,2.11,27
4974,85,1015,3.2,0.38,2.12,27
4975,84.5,1014,3.18,0.37,2.13,27
4976,85,1017,3.22,0.36,2.14,27
4977,85.5,1012,3.19,0.35,2.15,27
4978,85,1016,3.21,0.34,2.16,27
4979,84.5,1013,3.17,0.33,2.17,27
4980,85,1018,3.23,0.32,2.18,27
4981,85.5,1011,3.16,0.31,2.19,27
4982,85,1015,3.2,0.3,2.2,27
4983,84.5,1014,3.18,0.29,2.21,27
